season,episode,All_lines,Andy_lines,Angela_lines,Bob_lines,Bob Vance_lines,Both_lines,Carol_lines,Cathy_lines,Charles_lines,Clark_lines,Creed_lines,Crowd_lines,Darryl_lines,David_lines,David Wallace_lines,Dwight_lines,Erin_lines,Everybody_lines,Everyone_lines,Gabe_lines,Group_lines,Guy_lines,Hank_lines,Holly_lines,Jan_lines,Jim_lines,Jo_lines,Josh_lines,Karen_lines,Kelly_lines,Kevin_lines,Man_lines,Meredith_lines,Michael_lines,Michael and Dwight_lines,Micheal_lines,Mose_lines,Nate_lines,Nellie_lines,Oscar_lines,Pam_lines,Pete_lines,Phyllis_lines,Robert_lines,Roy_lines,Ryan_lines,Stanley_lines,Toby_lines,Todd Packer_lines,Val_lines,Waiter_lines,Woman_lines,id,All_scenes,Andy_scenes,Angela_scenes,Bob_scenes,Bob Vance_scenes,Both_scenes,Carol_scenes,Cathy_scenes,Charles_scenes,Clark_scenes,Creed_scenes,Crowd_scenes,Darryl_scenes,David_scenes,David Wallace_scenes,Dwight_scenes,Erin_scenes,Everybody_scenes,Everyone_scenes,Gabe_scenes,Group_scenes,Guy_scenes,Hank_scenes,Holly_scenes,Jan_scenes,Jim_scenes,Jo_scenes,Josh_scenes,Karen_scenes,Kelly_scenes,Kevin_scenes,Man_scenes,Meredith_scenes,Michael_scenes,Michael and Dwight_scenes,Micheal_scenes,Mose_scenes,Nate_scenes,Nellie_scenes,Oscar_scenes,Pam_scenes,Pete_scenes,Phyllis_scenes,Robert_scenes,Roy_scenes,Ryan_scenes,Stanley_scenes,Toby_scenes,Todd Packer_scenes,Val_scenes,Waiter_scenes,Woman_scenes,index,episode_number,episode_title,description,ratings,votes,viewership_mil,duration,release_date,guest_stars,director,writers,has_guests,scaled_ratings
5,13,0.0,23.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,1.0,9.0,73.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,3.0,8.0,0.0,3.0,118.0,0.0,0.0,0.0,0.0,0.0,11.0,32.0,0.0,11.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,12,0,11,5,0,0,0,0,0,0,0,2,0,1,1,2,16,0,0,2,0,1,0,0,0,0,17,0,0,0,3,6,0,2,33,0,0,0,0,0,6,19,0,8,0,0,0,11,0,0,0,0,0,77,77.0,Stress Relief,"Dwight's too-realistic fire alarm gives Stanley a heart attack. When he returns, Michael learns that he is the cause of Stanley's stress. To remedy the situation, he forces the office to throw a roast for him.",9.7,8170.0,22.91,60.0,2009-02-01,"Cloris Leachman, Jack Black, Jessica Alba",Jeffrey Blitz,Paul Lieberstein,True,0.9687499999999996
5,14,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,20.0,8.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,13,0,9,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,4,3,0,0,0,12,0,0,0,0,0,1,10,0,2,0,0,0,4,0,0,0,0,0,78,78.0,Lecture Circuit: Part 1,"While on lecture tour to other Dunder Mifflin branches, Michael and Pam discover that Jim's ex-girlfriend Karen is pregnant. At the office, Andy falls for a prospective client, and Jim and Dwight try to set up Kelly's birthday party.",8.2,2474.0,8.39,30.0,2009-02-05,,Ken Kwapis,Mindy Kaling,False,0.4999999999999996
5,15,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,2.0,18.0,18.0,1.0,9.0,50.0,0.0,0.0,0.0,0.0,0.0,13.0,38.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,14,1,0,6,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,1,3,8,1,4,12,0,0,0,0,0,8,12,0,1,0,0,0,2,0,0,0,0,1,79,79.0,Lecture Circuit: Part 2,"Michael and Pam go to Nashua and discover that Holly has a new boyfriend. At the office, Jim and Dwight try to come up with a theme for Kelly's birthday party, and Angela gets a new cat.",8.1,2431.0,8.89,30.0,2009-02-12,,Ken Kwapis,Mindy Kaling,False,0.46875
5,16,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,0.0,0.0,0.0,9.0,15.0,0.0,3.0,86.0,0.0,0.0,0.0,0.0,0.0,14.0,32.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,10,0,0,0,5,7,0,2,19,0,0,0,0,0,4,12,0,5,0,0,0,1,0,0,0,0,0,80,80.0,Blood Drive,"Michael holds a lonely hearts party on Valentine's Day at the office, hoping that he will run into a woman he met earlier that day at a blood drive. Meanwhile, Jim and Pam have an awkward lunch with Phillis and Bob Vance.",8.0,2464.0,8.63,22.0,2009-03-05,,Randall Einhorn,Brent Forrester,False,0.4375
5,17,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,25.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16,0,6,0,0,0,0,0,0,0,0,2,0,1,4,0,12,0,0,0,0,0,0,0,0,0,11,0,0,0,0,4,0,0,20,0,0,0,0,0,3,10,0,0,0,0,0,1,0,0,0,0,0,81,81.0,Golden Ticket,"Michael asks Dwight to be the scapegoat for one of his business ideas that backfired badly on him. But when that idea has an unexpected positive upside, Dwight still takes credit and Michael becomes furious.",8.7,2667.0,7.51,30.0,2009-03-12,,Randall Einhorn,Mindy Kaling,False,0.6562499999999996
5,18,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,2.0,0.0,0.0,18.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,7.0,5.0,0.0,1.0,104.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17,0,4,6,0,0,0,0,0,13,0,1,0,0,4,0,7,0,0,0,0,0,0,0,0,0,11,0,0,0,5,2,0,1,21,0,0,0,0,0,2,9,0,2,0,0,0,1,0,0,0,0,0,82,82.0,New Boss,"Michael gets upset when he gets a new boss to act as a buffer between him and David Wallace, and he gets even more upset when he disbands the Party Planning Committee and cancels Michael's fifteenth anniversary party.",8.3,2503.0,7.95,30.0,2009-03-19,Idris Elba,Paul Feig,Lee Eisenberg | Gene Stupnitsky,True,0.53125
5,19,0.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,26.0,0.0,0.0,0.0,6.0,13.0,0.0,2.0,88.0,0.0,0.0,0.0,0.0,0.0,12.0,38.0,0.0,3.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,18,0,5,5,0,0,0,0,0,9,0,1,0,0,0,0,5,0,0,1,0,0,0,1,0,0,6,0,0,0,3,8,0,2,21,0,0,0,0,0,7,14,0,2,0,0,0,4,1,0,0,0,0,83,83.0,Two Weeks,"As Michael prepares to leave Dunder Mifflin, he announces that he will form his own paper company. Will anybody join him?",8.4,2492.0,8.45,30.0,2009-03-26,,Paul Lieberstein,Aaron Shure,False,0.5625
5,20,0.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,78.0,0.0,1.0,0.0,0.0,0.0,1.0,65.0,0.0,2.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,19,0,8,3,0,0,0,0,0,8,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,1,3,0,0,19,0,1,0,0,0,1,15,0,2,0,0,5,3,0,0,0,0,0,84,84.0,Dream Team,Michael and Pam begin their first day as the Michael Scott Paper Company putting together the rest of the staff and trying to raise money.,8.3,2484.0,7.2,30.0,2009-04-09,,Paul Feig,B. J. Novak,False,0.53125
5,21,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,28.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,5.0,45.0,0.0,1.0,0.0,0.0,25.0,3.0,3.0,0.0,0.0,0.0,0.0,20,0,5,0,0,0,0,0,0,7,0,1,0,0,0,0,6,4,0,0,0,0,0,0,0,0,11,0,0,0,2,2,1,1,18,0,0,0,0,0,1,12,0,1,0,0,9,1,2,0,0,0,0,85,85.0,Michael Scott Paper Company,"Tension and disillusionment begin to emerge as Michael, Pam, and Ryan move the Michael Scott Paper Company into a cramped ""workspace"" at the business park.",8.7,2718.0,7.94,22.0,2009-04-09,,Gene Stupnitsky,Justin Spitzer,False,0.6562499999999996
5,22,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,5.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,21,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,22,0,0,0,0,0,0,11,0,3,0,0,6,1,0,0,0,0,0,86,86.0,Heavy Competition,"Dwight chooses loyalty to Dunder Mifflin over loyalty to Michael, which leads to a bitter battle between Michael and Dwight over Dwight's accounts. Back at Dunder Mifflin, Jim pretends to confide in Andy.",8.7,2568.0,8.24,30.0,2009-04-16,,Ken Whittingham,Ryan Koh,False,0.6562499999999996
5,23,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,36.0,1.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,22,0,1,2,0,0,0,0,0,11,0,0,0,0,8,1,8,1,0,0,0,0,0,0,0,0,8,0,0,0,2,1,0,0,19,0,0,0,0,0,0,14,0,1,0,0,11,1,0,0,0,0,0,87,87.0,Broke,"The Michael Scott Paper Company is gaining clients by offering lower prices than Dunder Mifflin, but is going broke in the process. However, Dunder Mifflin is losing clients to Michael, and is desperate to buy him out.",9.2,3409.0,7.21,30.0,2009-04-23,,Steve Carell,Charlie Grandy,False,0.8124999999999996
5,24,0.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,49.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,2.0,1.0,0.0,8.0,95.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,13.0,0.0,0.0,25.0,12.0,13.0,0.0,0.0,0.0,0.0,23,0,6,3,0,0,0,0,0,0,0,3,0,1,0,0,11,4,0,0,0,0,0,0,0,0,8,0,0,0,2,1,0,4,18,0,0,0,0,0,3,9,0,6,0,0,7,6,5,0,0,0,0,88,88.0,Casual Friday,"Michael returns to Dunder Mifflin and brings Ryan and Pam in as salespeople, but the existing salespeople demand that Michael return the clients they stole back to them. Meanwhile, some employees take the idea of Casual Friday too far.",8.3,2467.0,7.31,22.0,2009-04-30,,Brent Forrester,Anthony Q. Farrell,False,0.53125
5,25,0.0,16.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,32.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,11.0,15.0,0.0,1.0,85.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,0.0,27.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,24,0,6,6,0,1,0,0,0,0,0,2,0,0,0,0,17,8,0,0,0,0,0,0,0,0,7,0,0,0,3,5,0,1,25,0,0,0,0,0,4,9,0,11,0,0,2,2,0,0,0,0,0,89,89.0,Cafe Disco,"Michael tries to create a place to escape from work in the storage room that used to house the Michael Scott Paper Company, while Jim and Pam consider taking off and getting married that day.",8.7,2814.0,7.71,30.0,2009-05-07,,Randall Einhorn,Warren Lieberstein | Halsted Sullivan,False,0.6562499999999996
5,26,0.0,12.0,3.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,13.0,0.0,41.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,24.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,55.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,25,0,6,2,0,0,1,0,0,5,0,0,0,0,6,0,17,3,0,0,0,0,0,0,9,0,11,0,0,0,0,4,1,2,15,0,0,0,0,0,2,12,0,3,0,0,0,2,1,0,0,0,1,90,90.0,Company Picnic,"Michael runs into Holly at the company picnic, and the two of them accidentally reveal that the Buffalo branch is closing during a comedy skit before corporate has made the announcement.",9.0,2954.0,6.72,30.0,2009-05-14,,Ken Kwapis,Jennifer Celotta | Paul Lieberstein,False,0.75
6,1,0.0,38.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,20.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,9.0,14.0,0.0,4.0,95.0,0.0,0.0,0.0,0.0,0.0,10.0,27.0,0.0,7.0,0.0,0.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,0,0,6,2,0,0,0,0,0,0,0,5,0,0,0,0,7,5,0,2,0,0,0,0,0,0,9,0,0,0,5,6,0,3,22,0,0,0,0,0,4,10,0,4,0,0,1,3,1,0,0,0,0,91,91.0,Gossip,"Michael regrets revealing that Stanley is having an affair, so he spreads a bunch of lies about everyone else to cover his tracks--except that one of the lies that he spread actually turns out to be true.",8.8,2866.0,8.2,30.0,2009-09-17,,Paul Lieberstein,Paul Lieberstein,False,0.6875
6,2,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,15.0,34.0,1.0,32.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,3.0,1.0,0.0,6.0,71.0,0.0,0.0,0.0,0.0,0.0,7.0,24.0,0.0,2.0,0.0,0.0,5.0,2.0,26.0,0.0,0.0,0.0,0.0,1,0,2,1,0,0,0,0,0,0,0,1,0,3,8,1,6,2,0,0,0,0,0,0,0,0,10,0,0,0,2,1,0,1,19,0,0,0,0,0,1,6,0,2,0,0,1,2,6,0,0,0,0,92,92.0,The Meeting,"Michael sabotages--then promotes--Jim's efforts at getting a promotion, while Dwight and Toby try to prove that Darryl has submitted a fraudulent medical claim.",8.1,2349.0,7.33,30.0,2009-09-24,,Randall Einhorn,Aaron Shure,False,0.46875
6,3,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,4.0,14.0,0.0,9.0,86.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,0.0,13.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,2,0,3,3,0,0,0,0,0,0,0,3,0,0,0,1,10,3,0,0,0,0,0,0,0,0,13,0,0,0,2,5,0,4,12,0,0,0,0,0,4,8,0,5,0,0,2,3,0,0,0,0,0,93,93.0,The Promotion,Jim discovers just how hard being the boss can be when David Wallace forces Michael and him to determine which employees will be getting a raise.,8.0,2344.0,7.28,30.0,2009-10-01,,Jennifer Celotta,Jennifer Celotta,False,0.4375
6,4,0.0,33.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,3.0,30.0,0.0,6.0,129.0,1.0,1.0,0.0,0.0,0.0,9.0,70.0,6.0,3.0,0.0,0.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,3,0,16,5,0,0,0,0,0,0,0,0,0,0,0,0,21,7,0,1,0,0,0,0,0,0,17,0,0,0,3,13,0,4,31,1,1,0,0,0,5,23,2,3,0,0,2,3,2,0,0,0,0,94,94.0,Niagara: Part 1,"The Office travels to Niagara Falls to celebrate Jim and Pam's wedding under strict orders not to mention Pam's pregnancy. Michael, Dwight, and Andy all want to hook up with guests at the wedding and Michael and Dwight meet twins.",9.4,4560.0,9.42,30.0,2009-10-08,,Paul Feig,Greg Daniels | Mindy Kaling,False,0.875
6,5,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,17.0,0.0,3.0,122.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0,0.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,4.0,4,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,15,2,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,1,22,0,0,0,0,0,7,2,0,1,0,0,2,0,2,0,0,0,2,95,95.0,Niagara: Part 2,"Pam is forced to deal with an embarrassing injury for Andy the night before her wedding, while Kevin deals with the loss of his dress shoes on the morning of the ceremony.",9.4,3114.0,9.42,19.0,2009-10-08,,Paul Feig,Greg Daniels | Mindy Kaling,False,0.875
6,6,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,10.0,6.0,0.0,4.0,85.0,0.0,0.0,0.0,0.0,0.0,6.0,60.0,0.0,2.0,0.0,0.0,8.0,1.0,15.0,0.0,0.0,0.0,0.0,5,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,10,6,0,0,0,0,0,0,0,0,16,0,0,0,2,3,0,2,13,0,0,0,0,0,2,13,0,1,0,0,3,1,4,0,0,0,0,96,96.0,Mafia,Michael meets with an insurance salesman that visits the office and is later convinced by Dwight and Andy that he is part of the mafia.,7.6,2464.0,8.1,30.0,2009-10-15,Mike Starr,David Rogers,Brent Forrester,True,0.3125
6,7,0.0,37.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,14.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,2.0,10.0,0.0,8.0,85.0,0.0,0.0,0.0,0.0,0.0,11.0,39.0,0.0,9.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,6,0,8,7,0,0,0,0,0,0,0,3,0,2,0,0,8,7,0,0,0,0,0,0,0,0,16,0,0,0,2,5,0,6,23,0,0,0,0,0,7,9,0,7,0,0,1,2,0,0,0,0,0,97,97.0,The Lover,"Jim and Pam return from their honeymoon and learn, to their horror, that Michael is dating Pam's mom. Meanwhile, Dwight gives Jim a ""gift""--which actually has a listening device attached to it.",8.6,2590.0,8.52,30.0,2009-10-22,,Lee Eisenberg,Lee Eisenberg | Gene Stupnitsky,False,0.625
6,8,0.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,5.0,6.0,0.0,1.0,114.0,0.0,0.0,0.0,0.0,0.0,3.0,70.0,0.0,2.0,0.0,0.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,7,0,9,2,0,0,0,0,0,0,0,2,0,0,0,0,14,2,0,0,0,0,0,0,0,0,9,0,0,0,3,4,0,1,26,0,0,0,0,0,2,19,0,2,0,0,2,1,1,0,0,0,0,98,98.0,Koi Pond,"Michael is upset when he becomes the butt of all the office jokes after he falls in a koi pond. Andy and Pam go out together on some cold calls, and everybody mistakes them as a married couple.",8.2,2348.0,8.2,30.0,2009-10-29,,Reginald Hudlin,Warren Lieberstein | Halsted Sullivan,False,0.4999999999999996
6,9,0.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,1.0,11.0,0.0,4.0,67.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,5.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,8,0,10,3,0,0,0,0,0,0,0,1,0,0,1,0,13,7,0,0,0,0,0,0,0,0,22,0,0,0,1,7,0,4,28,0,0,0,0,0,4,8,0,5,0,0,1,3,0,0,0,0,0,99,99.0,Double Date,"Michael sparks more anger from Pam when he breaks up with her mom on her birthday after he finds out she's 58, and Dwight unsuccessfully tries to get everyone in the office to owe him a favor.",8.1,2314.0,7.94,30.0,2009-11-05,,Seth Gordon,Charlie Grandy,False,0.46875
6,10,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,71.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,0.0,7.0,0.0,0.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,9,0,9,0,0,0,0,0,0,0,0,1,0,0,4,0,17,2,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,1,21,0,0,0,0,0,7,7,0,2,0,0,5,2,0,0,0,0,0,100,100.0,Murder,"The entire office is preoccupied about rumors of Dunder Mifflin's bankruptcy. Michael tries to create a distraction by engaging everyone in murder-mystery game, but Jim wonders if that is a good idea.",8.7,2761.0,7.76,23.0,2009-11-12,,Greg Daniels,Daniel Chun,False,0.6562499999999996
6,11,0.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,36.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,10,0,8,2,0,0,0,0,0,0,0,1,0,0,2,1,15,6,0,1,0,0,0,0,0,0,10,0,0,0,1,3,0,0,14,0,0,0,0,0,2,5,0,3,0,0,1,2,0,0,0,0,0,101,101.0,Shareholder Meeting,"Michael speaks out of line at the Dunder Mifflin shareholders meeting and creates a big problem for management, while Jim discovers that nobody in the office thinks he's the ""real"" boss.",8.2,2336.0,7.43,30.0,2009-11-19,,Charles McDougall,Justin Spitzer,False,0.4999999999999996
6,12,0.0,16.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,19.0,0.0,37.0,11.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,3.0,13.0,0.0,3.0,95.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,0.0,27.0,0.0,0.0,8.0,5.0,6.0,0.0,0.0,0.0,0.0,11,0,8,3,1,1,0,0,0,0,0,1,0,0,2,0,15,5,0,1,0,2,0,0,0,0,11,0,0,0,3,5,0,3,17,0,0,0,0,0,6,9,0,10,0,0,3,4,2,0,0,0,0,102,102.0,Scott's Tots,"Ten years ago, Michael promised a group of third graders he would pay for their college tuition if they graduated. Now comes time to pay, and he can't do it. At the office, Dwight's employee of the month idea gets Jim in big trouble.",8.3,2681.0,8.1,30.0,2009-12-03,,B.J. Novak,Gene Stupnitsky | Lee Eisenberg,False,0.53125
6,13,0.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,12,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,4,0,0,0,0,1,0,6,0,0,0,0,103,103.0,Secret Santa,"Michael gets upset when Jim promises Phyllis that she can be the office Santa, but the office Christmas party may be overshadowed by some bad news from David Wallace.",8.5,2467.0,8.51,30.0,2009-12-10,,Randall Einhorn,Mindy Kaling,False,0.59375
6,14,1.0,10.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,9.0,6.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,26.0,8.0,0.0,0.0,0.0,1.0,0.0,2.0,82.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,13,1,5,2,0,0,1,0,0,0,0,1,0,0,6,0,4,5,0,1,7,0,0,0,0,0,7,1,0,0,0,1,0,1,27,0,0,0,0,0,4,8,0,1,0,0,0,1,1,0,0,0,0,104,104.0,The Banker,A banker representing a potential buyer comes to the Scranton branch to interview the H.R. department before the sale goes through.,6.8,3039.0,7.29,30.0,2010-01-21,,Jeffrey Blitz,Jason Kessler,False,0.0625
